content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,text_features
C0736,Self-Improvement Habits That Don’t Take Over Your Day That Actually Last,Lifestyle,Room Setup,room setup|routine|student life|lifestyle,Carousel,Motivated,Deep,2,Medium,Afternoon,Hatfield,1,Evergreen,2025-09-09,62,9,71,Self-Improvement Habits That Don’t Take Over Your Day That Actually Last Lifestyle Room Setup room setup routine student life lifestyle Carousel Motivated Deep
C0737,Ways to Cut Everyday Costs Without Feeling Restricted for Everyday Spending,Finance,Savings,finance|discounts|cheap|budget,Checklist,Curious,Moderate,11,High,Afternoon,Online,0,Recent,2025-10-30,67,35,83,Ways to Cut Everyday Costs Without Feeling Restricted for Everyday Spending Finance Savings finance discounts cheap budget Checklist Curious Moderate
C0738,Easy Weekend Escapes You Can Do on a Budget for Students,Travel,Hidden Spots,hidden gems|travel|cheap trips|student travel,Short Video,Relaxed,Light,1,High,Late Night,Hatfield,1,Evergreen,2026-02-11,85,87,93,Easy Weekend Escapes You Can Do on a Budget for Students Travel Hidden Spots hidden gems travel cheap trips student travel Short Video Relaxed Light
C0739,Cheap Essentials That Still Feel Good Quality Right Now,Deals,Cheap Finds,subscriptions|discount|student offers|value,Guide,Motivated,Deep,18,Medium,Weekend,Online,0,New,2025-09-22,58,16,63,Cheap Essentials That Still Feel Good Quality Right Now Deals Cheap Finds subscriptions discount student offers value Guide Motivated Deep
C0740,7 Revision Habits That Actually Stick for Mid-Semester Pressure,Study,Note Taking,exam prep|students|deep work|revision,Checklist,Calm,Moderate,4,Low,Weekend,Remote,0,Evergreen,2025-09-26,57,18,80,7 Revision Habits That Actually Stick for Mid-Semester Pressure Study Note Taking exam prep students deep work revision Checklist Calm Moderate
C0741,Internship Search Habits That Compound Over Time for Student Professionals,Career,Interviews,interview|cv|internships|career,Guide,Focused,Moderate,19,Free,Late Night,Remote,0,New,2026-01-18,47,75,67,Internship Search Habits That Compound Over Time for Student Professionals Career Interviews interview cv internships career Guide Focused Moderate
C0742,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Group Study,exam prep|deep work|students|notes,Short Video,Calm,Deep,3,Medium,Evening,Hatfield,1,Recent,2025-10-18,71,29,77,The Best Group Study Strategies for Busy Weeks for Group Sessions Study Group Study exam prep deep work students notes Short Video Calm Deep
C0743,7 Revision Habits That Actually Stick for Mid-Semester Pressure,Study,Exam Prep,deep work|exam prep|revision|focus,Short Video,Motivated,Moderate,4,Free,Late Night,Online,0,Recent,2025-09-13,65,11,69,7 Revision Habits That Actually Stick for Mid-Semester Pressure Study Exam Prep deep work exam prep revision focus Short Video Motivated Moderate
C0744,7 Revision Habits That Actually Stick Before Exam Season,Study,Group Study,exam prep|students|deep work|revision,Guide,Focused,Light,20,High,Morning,Online,0,Evergreen,2025-10-05,60,22,67,7 Revision Habits That Actually Stick Before Exam Season Study Group Study exam prep students deep work revision Guide Focused Light
C0745,How to Recover After an Overloaded Week Without a Huge Routine,Wellness,Mindfulness,sleep|mental health|balance|wellness,Article,Relaxed,Light,9,Free,Morning,Online,0,New,2026-01-23,81,77,89,How to Recover After an Overloaded Week Without a Huge Routine Wellness Mindfulness sleep mental health balance wellness Article Relaxed Light
C0746,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Time Management,deep work|focus|exam prep|revision,Guide,Focused,Light,15,Medium,Weekend,Remote,0,New,2026-03-10,31,100,67,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions Study Time Management deep work focus exam prep revision Guide Focused Light
C0747,Easy Weekend Escapes You Can Do on a Budget Without Overspending,Travel,Weekend Trips,student travel|hidden gems|explore|weekend,Short Video,Curious,Moderate,6,Free,Late Night,St Albans,1,Evergreen,2025-09-29,38,19,70,Easy Weekend Escapes You Can Do on a Budget Without Overspending Travel Weekend Trips student travel hidden gems explore weekend Short Video Curious Moderate
C0748,Five Focus Rituals for Low-Energy Days When Motivation Drops,Productivity,Planning,workflow|planning|habits|time blocking,Podcast,Motivated,Deep,23,Medium,Afternoon,Remote,0,New,2025-11-15,63,43,62,Five Focus Rituals for Low-Energy Days When Motivation Drops Productivity Planning workflow planning habits time blocking Podcast Motivated Deep
C0749,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,CVs,career|networking|linkedin|jobs,Article,Curious,Light,8,Medium,Morning,London,1,Evergreen,2026-03-06,48,98,66,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles Career CVs career networking linkedin jobs Article Curious Light
C0750,Small Reset Habits for Stress-Heavy Weeks for Better Balance,Wellness,Sleep,balance|sleep|routine|mindfulness,Short Video,Motivated,Moderate,3,Low,Late Night,Online,0,Recent,2025-10-04,68,22,78,Small Reset Habits for Stress-Heavy Weeks for Better Balance Wellness Sleep balance sleep routine mindfulness Short Video Motivated Moderate
C0751,Affordable City Plans for a Spontaneous Saturday Without Overspending,Travel,Hidden Spots,city guide|cheap trips|explore|travel,Short Video,Excited,Light,6,Free,Evening,Luton,1,New,2025-09-29,52,19,79,Affordable City Plans for a Spontaneous Saturday Without Overspending Travel Hidden Spots city guide cheap trips explore travel Short Video Excited Light
C0752,Digital Tools for Staying Organised Across Everything That Students Keep Reusing,Tech,Digital Skills,student tools|apps|tools|ai tools,Short Video,Motivated,Moderate,7,Medium,Late Night,London,1,Recent,2026-01-10,55,71,75,Digital Tools for Staying Organised Across Everything That Students Keep Reusing Tech Digital Skills student tools apps tools ai tools Short Video Motivated Moderate
C0753,Five Focus Rituals for Low-Energy Days for Students,Productivity,Workflows,habits|planning|time blocking|productivity,Checklist,Motivated,Moderate,12,Medium,Morning,London,1,Evergreen,2026-01-23,95,77,92,Five Focus Rituals for Low-Energy Days for Students Productivity Workflows habits planning time blocking productivity Checklist Motivated Moderate
C0754,Mindfulness Practices That Don’t Feel Performative During Deadline Season,Wellness,Stress Relief,stress|mental health|balance|mindfulness,Article,Relaxed,Moderate,4,Medium,Late Night,London,1,Recent,2025-10-22,41,31,87,Mindfulness Practices That Don’t Feel Performative During Deadline Season Wellness Stress Relief stress mental health balance mindfulness Article Relaxed Moderate
C0755,Mindfulness Practices That Don’t Feel Performative for Students,Wellness,Mindfulness,routine|mindfulness|stress|balance,Guide,Motivated,Deep,23,Free,Weekend,Online,0,Recent,2025-10-28,79,34,65,Mindfulness Practices That Don’t Feel Performative for Students Wellness Mindfulness routine mindfulness stress balance Guide Motivated Deep
C0756,Student Deals Worth Using This Month Before Prices Jump,Deals,Bundles,cheap|shopping|student offers|discount,Article,Relaxed,Light,5,Medium,Afternoon,Remote,0,Evergreen,2026-03-10,79,100,94,Student Deals Worth Using This Month Before Prices Jump Deals Bundles cheap shopping student offers discount Article Relaxed Light
C0757,Student Routine Ideas That Don’t Collapse After Two Days That Actually Last,Lifestyle,Self-Improvement,routine|lifestyle|student life|fashion,Article,Curious,Light,12,Low,Late Night,Remote,0,Recent,2025-12-13,44,57,67,Student Routine Ideas That Don’t Collapse After Two Days That Actually Last Lifestyle Self-Improvement routine lifestyle student life fashion Article Curious Light
C0758,CV Tweaks That Make Student Applications Stronger That Recruiters Notice,Career,Internships,internships|career|networking|jobs,Guide,Curious,Moderate,35,Medium,Afternoon,Online,0,New,2026-01-24,83,78,80,CV Tweaks That Make Student Applications Stronger That Recruiters Notice Career Internships internships career networking jobs Guide Curious Moderate
C0759,Energetic Tracks for a Better Start to the Day for Quiet Mornings,Music,Party Playlists,indie|focus music|playlist|mood,Article,Energetic,Moderate,10,Low,Weekend,Online,0,New,2025-09-22,74,16,81,Energetic Tracks for a Better Start to the Day for Quiet Mornings Music Party Playlists indie focus music playlist mood Article Energetic Moderate
C0760,Places That Feel Like a Break Without Going Far for Students,Travel,Cheap Travel,hidden gems|weekend|travel|city guide,Guide,Relaxed,Light,18,Free,Late Night,Hatfield,1,Evergreen,2025-11-02,72,36,63,Places That Feel Like a Break Without Going Far for Students Travel Cheap Travel hidden gems weekend travel city guide Guide Relaxed Light
C0761,A Practical Guide to Last-Minute Exam Preparation on a Tight Timetable,Study,Revision,focus|revision|notes|flashcards,Short Video,Motivated,Moderate,6,High,Afternoon,Online,0,Recent,2025-09-05,83,7,90,A Practical Guide to Last-Minute Exam Preparation on a Tight Timetable Study Revision focus revision notes flashcards Short Video Motivated Moderate
C0762,A Simple Gym Plan for Absolute Beginners for Small Spaces,Fitness,Home Workouts,fitness|gym|workout|student fitness,Guide,Motivated,Light,10,Low,Weekend,Remote,0,Recent,2025-11-12,60,41,77,A Simple Gym Plan for Absolute Beginners for Small Spaces Fitness Home Workouts fitness gym workout student fitness Guide Motivated Light
C0763,Student Routine Ideas That Don’t Collapse After Two Days That Actually Last,Lifestyle,Self-Improvement,daily life|room setup|habits|fashion,Short Video,Motivated,Light,1,Medium,Weekend,Online,0,Recent,2025-10-06,37,23,83,Student Routine Ideas That Don’t Collapse After Two Days That Actually Last Lifestyle Self-Improvement daily life room setup habits fashion Short Video Motivated Light
C0764,AI Tools Worth Testing for Everyday Student Life for Everyday Use,Tech,Digital Skills,tools|digital|gadgets|ai tools,Video,Curious,Light,21,High,Evening,Online,0,New,2026-02-24,75,93,77,AI Tools Worth Testing for Everyday Student Life for Everyday Use Tech Digital Skills tools digital gadgets ai tools Video Curious Light
C0765,AI Tools Worth Testing for Everyday Student Life Without Paying Too Much,Tech,Gadgets,tools|tech|digital|ai tools,Video,Curious,Light,41,Free,Afternoon,Online,0,New,2026-01-22,85,77,74,AI Tools Worth Testing for Everyday Student Life Without Paying Too Much Tech Gadgets tools tech digital ai tools Video Curious Light
C0766,Low-Cost Weekend Plans for Students for Social Weekends,Events,Markets,events|weekend|things to do|social,Carousel,Social,Light,6,Medium,Morning,St Albans,1,Recent,2025-09-09,75,9,66,Low-Cost Weekend Plans for Students for Social Weekends Events Markets events weekend things to do social Carousel Social Light
C0767,Easy Weekend Escapes You Can Do on a Budget from Hatfield,Travel,Day Trips,weekend|travel|cheap trips|hidden gems,Carousel,Curious,Moderate,3,Low,Afternoon,Hatfield,1,Recent,2026-03-05,64,98,76,Easy Weekend Escapes You Can Do on a Budget from Hatfield Travel Day Trips weekend travel cheap trips hidden gems Carousel Curious Moderate
C0768,How to Follow Up After an Interview Without Sounding Generic for Internship Season,Career,CVs,internships|networking|linkedin|career,Podcast,Motivated,Deep,30,Medium,Late Night,Online,0,Evergreen,2026-03-08,69,99,73,How to Follow Up After an Interview Without Sounding Generic for Internship Season Career CVs internships networking linkedin career Podcast Motivated Deep
C0769,Easy Weekend Escapes You Can Do on a Budget Without Overspending,Travel,Cheap Travel,weekend|student travel|cheap trips|city guide,Carousel,Relaxed,Deep,3,Low,Evening,London,1,Evergreen,2026-02-10,62,86,87,Easy Weekend Escapes You Can Do on a Budget Without Overspending Travel Cheap Travel weekend student travel cheap trips city guide Carousel Relaxed Deep
C0770,Meal Prep Ideas That Survive a Busy Timetable for Rainy Evenings,Food,Budget Meals,food|cafes|quick meals|meal prep,Article,Relaxed,Light,7,Medium,Weekend,London,1,Evergreen,2025-11-29,57,50,60,Meal Prep Ideas That Survive a Busy Timetable for Rainy Evenings Food Budget Meals food cafes quick meals meal prep Article Relaxed Light
C0771,Student Deals Worth Using This Month Before Prices Jump,Deals,Discount Alerts,student offers|shopping|subscriptions|discount,Article,Motivated,Light,11,Low,Late Night,Online,0,Evergreen,2025-12-10,96,55,93,Student Deals Worth Using This Month Before Prices Jump Deals Discount Alerts student offers shopping subscriptions discount Article Motivated Light
C0772,Weekend Watch Picks That Actually Match the Mood That Are Easy to Get Into,Entertainment,Gaming,gaming|fun|anime|shows,Short Video,Excited,Light,8,Low,Weekend,Online,0,Evergreen,2025-11-09,41,40,85,Weekend Watch Picks That Actually Match the Mood That Are Easy to Get Into Entertainment Gaming gaming fun anime shows Short Video Excited Light
C0773,Budgeting on a Student Schedule Without Feeling Miserable,Finance,Side Income,discounts|budget|savings|cheap,Guide,Curious,Light,23,Low,Evening,Online,0,Evergreen,2026-01-02,55,67,80,Budgeting on a Student Schedule Without Feeling Miserable Finance Side Income discounts budget savings cheap Guide Curious Light
C0774,Subscription Savings Tips for Students This Week,Deals,Cheap Finds,discount|cheap|value|shopping,Guide,Curious,Moderate,33,High,Late Night,Online,0,Evergreen,2025-11-26,70,48,75,Subscription Savings Tips for Students This Week Deals Cheap Finds discount cheap value shopping Guide Curious Moderate
C0775,Room Setup Changes That Make Studying Easier That Actually Last,Lifestyle,Digital Life,habits|routine|student life|daily life,Guide,Motivated,Light,22,Low,Morning,Hatfield,1,Evergreen,2025-10-02,50,21,70,Room Setup Changes That Make Studying Easier That Actually Last Lifestyle Digital Life habits routine student life daily life Guide Motivated Light
C0776,Low-Equipment Fitness Routines That Still Feel Effective for Beginners,Fitness,Beginner Fitness,walking|workout|stretching|fitness,Guide,Motivated,Light,31,Low,Weekend,Remote,0,Recent,2025-11-13,48,42,68,Low-Equipment Fitness Routines That Still Feel Effective for Beginners Fitness Beginner Fitness walking workout stretching fitness Guide Motivated Light
