interaction_id,user_id,content_id,viewed,liked,saved,shared,completed,dwell_time_percent,rating,engaged_minutes,interaction_timestamp,engagement_score,interaction_day_type,recommendation_surface,rating_filled,engagement_bucket
I016668,U0434,C0438,1,1,0,0,1,86,4.0,22.4,2025-09-23 15:11:00,11.92,Weekday,Because You Liked,4.0,Very High
I016669,U0310,C0698,1,0,1,0,1,98,,5.9,2025-12-01 13:57:00,9.46,Weekday,For You,0.0,Very High
I016670,U0324,C0785,1,1,1,0,1,81,,21.1,2025-09-13 08:16:00,11.62,Weekend,Home Feed,0.0,Very High
I016671,U0321,C0473,1,0,0,0,0,17,,4.8,2026-01-07 13:56:00,1.34,Weekday,Home Feed,0.0,Low
I016672,U0146,C0586,1,0,0,0,0,33,,1.0,2025-12-29 13:48:00,1.66,Weekday,Category Page,0.0,Low
I016673,U0194,C0260,1,1,1,0,1,100,,10.0,2025-10-01 07:22:00,12.0,Weekday,For You,0.0,Very High
I016674,U0421,C0757,0,0,0,0,0,78,,9.4,2026-01-24 16:37:00,1.56,Weekend,Home Feed,0.0,Low
I016675,U0082,C0850,1,1,1,1,1,96,,6.7,2025-11-09 01:31:00,13.92,Weekend,Because You Liked,0.0,Very High
I016676,U0448,C0859,1,1,0,0,1,76,5.0,24.3,2026-01-23 11:55:00,12.52,Weekday,Category Page,5.0,Very High
I016677,U0050,C0090,1,0,1,0,1,81,,17.8,2026-02-03 20:13:00,9.12,Weekday,For You,0.0,Very High
I016678,U0022,C0560,1,0,1,1,0,52,,6.8,2026-03-10 14:43:00,7.04,Weekday,Because You Liked,0.0,High
I016679,U0173,C0585,1,1,0,0,0,51,,16.3,2026-01-21 22:30:00,4.52,Weekday,Home Feed,0.0,Medium
I016680,U0054,C0774,1,1,0,0,0,53,3.0,17.5,2025-12-11 08:30:00,6.96,Weekday,Search,3.0,High
I016681,U0087,C0792,1,1,0,0,0,28,,7.6,2025-10-01 08:04:00,4.06,Weekday,Trending,0.0,Medium
I016682,U0350,C0006,1,1,1,0,1,78,5.0,13.3,2025-09-01 01:58:00,15.56,Weekday,For You,5.0,Very High
I016683,U0029,C0518,1,1,0,0,0,59,4.0,4.1,2026-01-31 08:33:00,7.88,Weekend,Search,4.0,High
I016684,U0105,C0672,1,0,0,0,1,63,,4.4,2025-12-30 19:02:00,5.76,Weekday,For You,0.0,Medium
I016685,U0351,C0075,1,1,0,0,0,22,,2.0,2026-02-06 00:36:00,3.94,Weekday,For You,0.0,Medium
I016686,U0335,C0033,1,1,0,0,0,30,,1.8,2025-11-13 19:53:00,4.1,Weekday,Because You Liked,0.0,Medium
I016687,U0157,C0426,1,1,1,0,0,33,,8.6,2025-11-06 00:53:00,7.16,Weekday,For You,0.0,High
I016688,U0415,C0386,1,0,1,0,0,22,,5.9,2025-10-14 01:02:00,4.44,Weekday,Home Feed,0.0,Medium
I016689,U0081,C0216,1,0,0,0,0,63,3.0,5.0,2025-10-26 15:06:00,4.66,Weekend,Search,3.0,Medium
I016690,U0240,C0689,1,1,1,0,0,38,,1.1,2026-01-20 18:34:00,7.26,Weekday,Trending,0.0,High
I016691,U0408,C0568,0,0,0,0,0,85,,6.8,2025-09-05 11:26:00,1.7,Weekday,Trending,0.0,Low
I016692,U0393,C0710,0,0,0,0,0,61,,6.7,2025-10-22 21:27:00,1.22,Weekday,Home Feed,0.0,Low
I016693,U0008,C0167,1,1,0,0,1,64,4.0,6.4,2025-11-29 20:05:00,11.48,Weekend,Trending,4.0,Very High
I016694,U0450,C0035,1,0,1,0,1,66,,3.3,2025-11-11 08:16:00,8.82,Weekday,Trending,0.0,High
I016695,U0055,C0552,1,1,0,1,1,68,5.0,4.1,2026-01-20 22:39:00,14.36,Weekday,Because You Liked,5.0,Very High
I016696,U0038,C0601,1,1,0,0,1,76,5.0,11.4,2025-09-26 22:04:00,12.52,Weekday,Trending,5.0,Very High
I016697,U0318,C0848,1,0,0,1,1,91,5.0,4.5,2025-12-07 08:58:00,12.32,Weekend,Category Page,5.0,Very High
I016698,U0119,C0007,1,0,1,0,0,40,,3.6,2025-11-14 07:05:00,4.8,Weekday,Trending,0.0,Medium
I016699,U0283,C0081,1,1,1,0,1,86,,18.1,2026-02-10 12:38:00,11.72,Weekday,Home Feed,0.0,Very High
I016700,U0326,C0782,1,1,0,0,0,36,4.0,1.1,2026-02-11 18:35:00,7.42,Weekday,Because You Liked,4.0,High
I016701,U0366,C0312,1,1,1,0,1,83,,18.3,2026-02-03 23:08:00,11.66,Weekday,Home Feed,0.0,Very High
I016702,U0306,C0578,1,0,0,0,1,85,,1.0,2026-01-30 15:22:00,6.2,Weekday,For You,0.0,High
I016703,U0175,C0401,1,0,0,0,1,68,,4.8,2026-01-12 09:41:00,5.86,Weekday,Trending,0.0,Medium
I016704,U0015,C0473,1,1,0,0,1,100,,28.0,2025-09-21 12:08:00,9.0,Weekend,Because You Liked,0.0,High
I016705,U0365,C0506,1,1,0,0,0,55,5.0,17.1,2025-12-15 13:31:00,8.6,Weekday,For You,5.0,High
I016706,U0286,C0002,1,1,0,0,1,58,,7.0,2025-12-14 18:04:00,8.16,Weekend,Search,0.0,High
I016707,U0395,C0845,1,0,0,0,1,68,4.0,3.4,2025-11-28 12:55:00,9.06,Weekday,Because You Liked,4.0,Very High
I016708,U0112,C0123,1,1,1,0,0,50,4.0,1.5,2026-01-12 07:08:00,10.7,Weekday,Home Feed,4.0,Very High
I016709,U0397,C0712,1,1,0,0,0,55,,2.8,2026-01-31 16:44:00,4.6,Weekend,Category Page,0.0,Medium
I016710,U0407,C0193,1,0,0,1,0,44,,2.2,2026-02-05 15:51:00,3.88,Weekday,For You,0.0,Medium
I016711,U0336,C0631,1,1,1,0,0,92,,10.1,2025-09-07 16:12:00,8.34,Weekend,Category Page,0.0,High
I016712,U0054,C0154,1,1,0,0,1,56,,19.6,2025-09-07 08:39:00,8.12,Weekend,Search,0.0,High
I016713,U0255,C0254,1,0,0,0,0,24,3.0,1.0,2025-10-02 21:43:00,3.88,Weekday,Search,3.0,Medium
I016714,U0252,C0058,1,1,0,0,0,58,,16.8,2025-10-05 08:34:00,4.66,Weekend,Trending,0.0,Medium
I016715,U0019,C0266,0,0,0,0,0,41,,11.1,2026-01-31 10:03:00,0.82,Weekend,Home Feed,0.0,Low
I016716,U0404,C0826,1,1,1,0,1,83,,6.6,2025-12-14 13:41:00,11.66,Weekend,Trending,0.0,Very High
I016717,U0188,C0114,1,1,1,0,0,5,,1.0,2026-01-24 18:59:00,6.6,Weekend,For You,0.0,High
I016718,U0197,C0067,1,1,0,1,0,38,,8.0,2026-01-22 14:24:00,6.26,Weekday,Category Page,0.0,High
I016719,U0059,C0727,1,0,0,0,0,13,2.0,1.0,2025-10-28 22:37:00,2.86,Weekday,Home Feed,2.0,Low
I016720,U0083,C0340,1,1,0,1,0,95,,23.8,2025-12-09 17:09:00,7.4,Weekday,For You,0.0,High
I016721,U0424,C0640,1,1,1,0,1,92,,2.8,2025-10-10 10:15:00,11.84,Weekday,Home Feed,0.0,Very High
I016722,U0268,C0306,0,0,0,0,0,71,,4.3,2025-12-22 01:28:00,1.42,Weekday,Category Page,0.0,Low
I016723,U0443,C0318,1,0,1,0,0,55,,15.4,2025-11-14 12:19:00,5.1,Weekday,Home Feed,0.0,Medium
I016724,U0259,C0416,1,0,1,0,0,53,,6.4,2025-10-03 22:18:00,5.06,Weekday,Home Feed,0.0,Medium
I016725,U0353,C0511,1,0,0,1,0,8,4.0,1.6,2025-09-15 15:41:00,6.36,Weekday,Home Feed,4.0,High
I016726,U0019,C0267,1,1,0,0,0,28,,3.4,2025-12-18 09:57:00,4.06,Weekday,Because You Liked,0.0,Medium
I016727,U0166,C0205,1,0,1,0,0,50,,12.0,2026-02-06 15:23:00,5.0,Weekday,Because You Liked,0.0,Medium
I016728,U0366,C0154,1,0,1,0,0,59,,20.6,2026-01-20 00:56:00,5.18,Weekday,Home Feed,0.0,Medium
I016729,U0129,C0411,1,0,0,0,1,91,,29.1,2025-11-22 00:59:00,6.32,Weekend,Home Feed,0.0,High
I016730,U0301,C0035,1,0,0,0,1,67,3.0,3.4,2025-09-04 14:13:00,8.24,Weekday,For You,3.0,High
I016731,U0343,C0848,1,0,0,0,0,45,4.0,2.2,2026-03-10 11:40:00,5.1,Weekday,Because You Liked,4.0,Medium
I016732,U0139,C0631,1,1,1,0,0,42,5.0,4.6,2025-09-29 08:59:00,11.34,Weekday,For You,5.0,Very High
I016733,U0122,C0037,1,0,1,0,0,36,,11.2,2025-11-23 21:15:00,4.72,Weekend,Home Feed,0.0,Medium
I016734,U0307,C0111,1,0,0,0,0,40,,13.6,2026-01-16 19:19:00,1.8,Weekday,Because You Liked,0.0,Low
I016735,U0324,C0690,1,0,1,0,1,100,3.0,26.0,2026-01-20 08:19:00,11.9,Weekday,Because You Liked,3.0,Very High
I016736,U0053,C0034,1,1,0,0,0,67,,1.3,2026-02-01 20:47:00,4.84,Weekend,Trending,0.0,Medium
I016737,U0416,C0480,1,1,0,1,1,100,5.0,5.0,2025-12-26 20:32:00,15.0,Weekday,Because You Liked,5.0,Very High
I016738,U0032,C0031,1,0,0,0,1,69,3.0,22.1,2025-11-18 23:30:00,8.28,Weekday,Category Page,3.0,High
I016739,U0389,C0578,1,1,1,0,1,100,,1.0,2025-11-17 09:15:00,12.0,Weekday,Search,0.0,Very High
I016740,U0274,C0541,0,0,0,0,0,69,,2.1,2025-11-07 19:20:00,1.38,Weekday,Trending,0.0,Low
I016741,U0189,C0045,1,0,0,0,1,100,,9.0,2026-01-12 00:23:00,6.5,Weekday,Because You Liked,0.0,High
I016742,U0404,C0580,1,0,0,0,0,54,5.0,9.2,2026-02-22 17:41:00,6.08,Weekend,For You,5.0,High
I016743,U0333,C0177,1,1,1,0,1,78,4.0,25.7,2026-02-21 09:01:00,14.76,Weekend,Category Page,4.0,Very High
I016744,U0172,C0706,1,1,0,1,1,100,,19.0,2025-12-19 01:47:00,11.0,Weekday,Home Feed,0.0,Very High
I016745,U0223,C0483,1,0,0,0,1,91,,23.7,2026-01-18 11:26:00,6.32,Weekend,Category Page,0.0,High
I016746,U0290,C0830,1,1,0,0,1,55,,3.9,2026-01-28 08:30:00,8.1,Weekday,Home Feed,0.0,High
I016747,U0026,C0598,1,1,0,0,1,52,,6.8,2026-01-02 09:39:00,8.04,Weekday,For You,0.0,High
I016748,U0404,C0738,0,0,0,0,0,38,,1.0,2025-11-30 15:58:00,0.76,Weekend,Because You Liked,0.0,Low
I016749,U0357,C0289,1,1,1,1,1,100,,32.0,2025-09-10 10:44:00,14.0,Weekday,Home Feed,0.0,Very High
I016750,U0071,C0468,1,1,0,0,1,58,5.0,1.7,2025-12-03 20:29:00,12.16,Weekday,For You,5.0,Very High
I016751,U0022,C0170,1,1,0,0,1,73,,26.3,2025-09-19 15:02:00,8.46,Weekday,Search,0.0,High
I016752,U0219,C0880,1,1,0,0,1,76,3.0,22.0,2025-09-26 00:24:00,10.92,Weekday,For You,3.0,Very High
I016753,U0430,C0739,1,1,0,1,0,67,4.0,12.1,2026-01-02 21:02:00,10.04,Weekday,For You,4.0,Very High
I016754,U0112,C0600,0,0,0,0,0,26,,6.8,2025-12-05 07:33:00,0.52,Weekday,Because You Liked,0.0,Low
I016755,U0376,C0641,1,1,0,0,1,81,,5.7,2026-01-09 22:46:00,8.62,Weekday,Search,0.0,High
I016756,U0208,C0765,1,1,1,0,1,52,4.0,21.3,2026-01-14 08:13:00,14.24,Weekday,For You,4.0,Very High
I016757,U0347,C0319,1,1,1,0,1,85,,1.0,2025-09-18 10:04:00,11.7,Weekday,For You,0.0,Very High
I016758,U0043,C0142,1,0,0,1,1,60,,6.6,2025-09-03 01:59:00,7.7,Weekday,Home Feed,0.0,High
I016759,U0361,C0533,0,0,0,0,0,5,,1.4,2026-02-14 22:22:00,0.1,Weekend,For You,0.0,Low
I016760,U0096,C0721,1,1,0,0,0,15,5.0,5.1,2025-09-14 00:16:00,7.8,Weekend,Category Page,5.0,High
I016761,U0002,C0050,1,1,0,0,1,75,,3.0,2026-02-19 12:40:00,8.5,Weekday,Trending,0.0,High
I016762,U0250,C0411,1,1,0,0,0,37,5.0,11.8,2025-12-10 22:45:00,8.24,Weekday,For You,5.0,High
I016763,U0431,C0753,1,0,1,0,1,69,4.0,8.3,2025-12-14 10:02:00,12.08,Weekend,Home Feed,4.0,Very High
I016764,U0299,C0510,1,0,1,0,0,47,3.0,2.8,2025-10-10 08:55:00,7.34,Weekday,Because You Liked,3.0,High
I016765,U0330,C0851,1,1,1,0,1,71,5.0,20.6,2026-03-03 14:42:00,15.42,Weekday,Search,5.0,Very High
I016766,U0249,C0305,1,1,0,0,0,31,,1.0,2025-10-21 23:10:00,4.12,Weekday,For You,0.0,Medium
I016767,U0318,C0748,1,0,1,0,1,50,,11.5,2026-01-28 10:03:00,8.5,Weekday,Category Page,0.0,High
I016768,U0250,C0897,1,1,1,0,0,45,,12.6,2026-01-14 21:39:00,7.4,Weekday,Home Feed,0.0,High
I016769,U0154,C0428,1,0,1,0,1,39,,2.0,2026-02-13 11:52:00,8.28,Weekday,For You,0.0,High
I016770,U0450,C0443,0,0,0,0,0,64,,23.0,2025-12-11 07:51:00,1.28,Weekday,Search,0.0,Low
I016771,U0373,C0318,1,1,0,0,0,28,5.0,7.8,2026-02-25 14:57:00,8.06,Weekday,For You,5.0,High
I016772,U0260,C0008,1,1,1,0,0,53,,2.7,2025-12-11 08:25:00,7.56,Weekday,Category Page,0.0,High
I016773,U0200,C0836,1,1,0,0,0,45,4.0,5.0,2026-02-28 22:33:00,7.6,Weekend,For You,4.0,High
I016774,U0108,C0651,1,1,0,0,0,28,,9.5,2026-01-05 17:06:00,4.06,Weekday,For You,0.0,Medium
I016775,U0393,C0584,1,1,0,0,0,53,4.0,2.1,2026-02-17 21:46:00,7.76,Weekday,Because You Liked,4.0,High
I016776,U0161,C0381,1,1,1,0,1,75,4.0,8.2,2025-10-08 01:13:00,14.7,Weekday,Home Feed,4.0,Very High
I016777,U0355,C0340,1,1,0,1,1,84,5.0,21.0,2025-10-01 01:27:00,14.68,Weekday,For You,5.0,Very High
I016778,U0421,C0450,1,0,0,0,0,37,,4.1,2025-10-10 17:38:00,1.74,Weekday,Because You Liked,0.0,Low
I016779,U0386,C0860,1,1,0,0,1,56,,10.1,2025-12-22 22:39:00,8.12,Weekday,Home Feed,0.0,High
I016780,U0162,C0877,1,1,1,0,0,53,,5.3,2025-12-23 20:31:00,7.56,Weekday,For You,0.0,High
I016781,U0107,C0763,0,0,0,0,0,50,,1.0,2026-01-19 11:49:00,1.0,Weekday,For You,0.0,Low
I016782,U0388,C0415,1,0,1,0,0,69,,1.0,2026-01-02 23:50:00,5.38,Weekday,For You,0.0,Medium
I016783,U0314,C0476,1,1,0,0,0,34,,9.5,2026-01-01 20:00:00,4.18,Weekday,For You,0.0,Medium
I016784,U0099,C0836,1,1,0,0,0,41,3.0,4.5,2025-10-12 12:34:00,6.72,Weekend,For You,3.0,High
I016785,U0146,C0332,1,0,0,0,1,57,2.0,2.8,2025-10-12 13:10:00,7.24,Weekend,Because You Liked,2.0,High
I016786,U0305,C0544,0,0,0,0,0,34,,9.9,2025-09-16 14:03:00,0.68,Weekday,Because You Liked,0.0,Low
I016787,U0362,C0801,1,1,1,1,1,89,4.0,4.5,2026-03-04 20:59:00,16.98,Weekday,Home Feed,4.0,Very High
I016788,U0154,C0461,1,0,1,0,1,90,,7.2,2026-01-21 11:27:00,9.3,Weekday,Home Feed,0.0,Very High
I016789,U0201,C0495,0,0,0,0,0,47,,14.1,2025-10-28 18:59:00,0.94,Weekday,For You,0.0,Low
I016790,U0220,C0486,1,1,0,1,0,67,,4.7,2026-02-21 17:13:00,6.84,Weekend,Because You Liked,0.0,High
I016791,U0104,C0411,1,0,0,0,0,45,,14.4,2025-12-24 15:29:00,1.9,Weekday,For You,0.0,Low
I016792,U0371,C0214,0,0,0,0,0,66,,6.6,2025-09-07 10:48:00,1.32,Weekend,Category Page,0.0,Low
I016793,U0401,C0056,1,1,1,0,0,45,4.0,1.0,2025-09-29 12:23:00,10.6,Weekday,Trending,4.0,Very High
I016794,U0093,C0021,0,0,0,0,0,58,,2.9,2025-11-18 14:06:00,1.16,Weekday,Home Feed,0.0,Low
I016795,U0006,C0535,1,0,1,0,0,69,4.0,4.1,2025-10-16 19:20:00,8.58,Weekday,Search,4.0,High
I016796,U0113,C0652,1,0,0,1,1,64,3.0,8.3,2025-10-02 17:55:00,10.18,Weekday,Because You Liked,3.0,Very High
I016797,U0049,C0149,1,0,0,0,0,60,4.0,9.6,2025-09-28 19:40:00,5.4,Weekend,Home Feed,4.0,Medium
I016798,U0273,C0533,1,1,1,0,1,90,,24.3,2025-11-27 22:47:00,11.8,Weekday,Category Page,0.0,Very High
I016799,U0065,C0856,1,0,0,1,0,18,,4.0,2025-09-19 22:38:00,3.36,Weekday,Home Feed,0.0,Medium
I016800,U0137,C0675,1,0,0,0,1,66,4.0,4.0,2026-02-19 19:49:00,9.02,Weekday,For You,4.0,Very High
I016801,U0297,C0807,0,0,0,0,0,29,,6.7,2025-09-29 10:11:00,0.58,Weekday,For You,0.0,Low
I016802,U0432,C0816,1,1,1,0,1,95,5.0,6.6,2025-12-24 08:38:00,15.9,Weekday,Home Feed,5.0,Very High
I016803,U0266,C0742,1,1,1,0,1,100,4.0,3.0,2025-11-20 21:08:00,15.2,Weekday,Category Page,4.0,Very High
I016804,U0096,C0283,1,0,0,0,0,40,,2.8,2025-11-28 01:44:00,1.8,Weekday,Trending,0.0,Low
I016805,U0262,C0273,0,0,0,0,0,81,,6.5,2025-12-21 22:18:00,1.62,Weekend,Search,0.0,Low
I016806,U0163,C0653,1,0,0,1,1,87,,7.0,2025-12-27 01:10:00,8.24,Weekend,Because You Liked,0.0,High
I016807,U0316,C0266,1,0,1,0,1,57,2.0,15.4,2026-02-01 12:41:00,10.24,Weekend,Home Feed,2.0,Very High
I016808,U0116,C0852,0,0,0,0,0,72,,2.9,2026-01-29 13:43:00,1.44,Weekday,Home Feed,0.0,Low
I016809,U0307,C0651,1,1,0,0,0,34,,11.6,2025-10-23 21:18:00,4.18,Weekday,For You,0.0,Medium
I016810,U0059,C0558,1,1,0,0,1,78,5.0,5.5,2025-12-26 01:04:00,12.56,Weekday,For You,5.0,Very High
I016811,U0117,C0179,1,1,1,0,0,54,,3.8,2025-12-17 12:38:00,7.58,Weekday,Category Page,0.0,High
I016812,U0171,C0342,1,1,1,0,0,54,4.0,16.7,2026-01-14 01:18:00,10.78,Weekday,Trending,4.0,Very High
I016813,U0354,C0298,1,0,0,0,0,77,,14.6,2025-09-28 06:32:00,2.54,Weekend,For You,0.0,Low
I016814,U0390,C0286,1,0,1,0,0,47,5.0,7.5,2025-12-23 08:18:00,8.94,Weekday,For You,5.0,High
I016815,U0217,C0268,1,1,0,0,1,89,,8.0,2025-11-26 12:35:00,8.78,Weekday,Home Feed,0.0,High
I016816,U0288,C0534,1,1,0,0,0,74,,18.5,2026-01-01 08:47:00,4.98,Weekday,Search,0.0,Medium
I016817,U0417,C0466,1,1,1,0,1,83,,5.8,2026-01-07 22:21:00,11.66,Weekday,Search,0.0,Very High
I016818,U0328,C0376,1,0,0,0,1,91,4.0,7.3,2026-02-21 08:32:00,9.52,Weekend,Because You Liked,4.0,Very High
I016819,U0418,C0836,1,0,1,0,0,28,2.0,3.1,2025-09-29 22:31:00,6.16,Weekday,For You,2.0,High
I016820,U0369,C0866,1,1,1,0,1,93,,9.3,2025-12-14 14:46:00,11.86,Weekend,For You,0.0,Very High
I016821,U0178,C0282,1,1,0,0,1,59,,8.8,2026-01-21 15:30:00,8.18,Weekday,Category Page,0.0,High
I016822,U0408,C0832,1,1,0,0,1,70,,5.6,2025-12-27 08:41:00,8.4,Weekend,Home Feed,0.0,High
I016823,U0209,C0691,1,0,1,0,1,96,,2.9,2026-03-02 21:58:00,9.42,Weekday,Home Feed,0.0,Very High
I016824,U0280,C0185,1,1,0,1,0,55,,8.2,2025-12-24 21:37:00,6.6,Weekday,For You,0.0,High
I016825,U0059,C0154,1,1,1,0,0,55,,19.2,2025-09-24 00:36:00,7.6,Weekday,For You,0.0,High
I016826,U0327,C0149,1,0,0,0,0,63,,10.1,2026-02-21 18:07:00,2.26,Weekend,For You,0.0,Low
I016827,U0263,C0270,1,1,1,0,1,85,,10.2,2025-12-22 08:41:00,11.7,Weekday,Home Feed,0.0,Very High
I016828,U0340,C0399,1,0,1,1,0,68,2.0,2.7,2025-12-30 19:57:00,8.96,Weekday,For You,2.0,High
I016829,U0426,C0766,1,1,0,0,0,54,5.0,3.2,2025-11-13 21:00:00,8.58,Weekday,For You,5.0,High
I016830,U0357,C0348,1,1,0,0,1,100,3.0,1.0,2025-10-09 08:18:00,11.4,Weekday,For You,3.0,Very High
I016831,U0031,C0325,1,0,0,0,1,100,,4.0,2025-12-21 21:42:00,6.5,Weekend,For You,0.0,High
I016832,U0073,C0024,0,0,0,0,0,84,,8.4,2026-02-15 17:32:00,1.68,Weekend,Because You Liked,0.0,Low
I016833,U0255,C0691,0,0,0,0,0,16,,1.0,2026-02-17 18:42:00,0.32,Weekday,For You,0.0,Low
I016834,U0154,C0504,1,1,0,1,1,97,,10.7,2026-02-07 08:29:00,10.94,Weekend,For You,0.0,Very High
I016835,U0012,C0562,1,1,1,0,1,75,,3.0,2025-10-12 01:43:00,11.5,Weekend,Search,0.0,Very High
I016836,U0255,C0761,0,0,0,0,0,44,,2.6,2026-02-01 20:02:00,0.88,Weekend,Because You Liked,0.0,Low
I016837,U0012,C0479,1,0,0,0,0,26,4.0,1.0,2025-10-22 01:49:00,4.72,Weekday,Because You Liked,4.0,Medium
I016838,U0418,C0399,1,0,1,0,0,52,,2.1,2025-11-01 22:06:00,5.04,Weekend,Home Feed,0.0,Medium
I016839,U0323,C0843,1,1,1,1,0,54,5.0,4.3,2025-10-14 20:43:00,13.58,Weekday,Because You Liked,5.0,Very High
I016840,U0130,C0182,1,0,1,1,0,81,,25.1,2026-02-04 00:44:00,7.62,Weekday,Home Feed,0.0,High
I016841,U0227,C0777,1,1,1,0,1,87,,19.1,2026-02-20 22:32:00,11.74,Weekday,For You,0.0,Very High
I016842,U0412,C0054,1,0,0,0,0,52,,2.6,2025-10-30 06:59:00,2.04,Weekday,Home Feed,0.0,Low
I016843,U0254,C0661,1,0,1,0,0,37,,8.9,2025-12-23 11:59:00,4.74,Weekday,Because You Liked,0.0,Medium
I016844,U0190,C0401,1,0,0,0,0,46,,3.2,2026-01-11 22:15:00,1.92,Weekend,Category Page,0.0,Low
I016845,U0082,C0670,1,1,1,1,0,80,4.0,22.4,2026-03-04 23:22:00,13.3,Weekday,Trending,4.0,Very High
I016846,U0231,C0040,1,0,0,0,1,98,,2.9,2025-12-04 06:40:00,6.46,Weekday,Trending,0.0,High
I016847,U0109,C0623,1,1,0,1,1,86,4.0,1.7,2025-11-07 20:15:00,13.92,Weekday,For You,4.0,Very High
I016848,U0302,C0576,1,1,1,0,0,54,4.0,2.7,2026-01-07 08:35:00,10.78,Weekday,Trending,4.0,Very High
I016849,U0077,C0532,1,0,0,0,0,36,,14.0,2025-10-04 06:38:00,1.72,Weekend,For You,0.0,Low
I016850,U0420,C0454,1,1,1,0,1,100,,3.0,2025-11-25 15:19:00,12.0,Weekday,Trending,0.0,Very High
I016851,U0042,C0498,1,1,0,0,0,34,,1.4,2025-09-22 14:01:00,4.18,Weekday,Home Feed,0.0,Medium
I016852,U0038,C0054,1,1,1,0,0,71,,3.5,2026-01-29 00:57:00,7.92,Weekday,Search,0.0,High
I016853,U0161,C0206,1,1,1,1,1,99,4.0,5.0,2026-01-09 22:26:00,17.18,Weekday,Trending,4.0,Very High
I016854,U0432,C0539,1,1,1,1,1,56,4.0,19.6,2026-03-07 09:00:00,16.32,Weekend,For You,4.0,Very High
I016855,U0327,C0001,1,1,0,0,0,31,,10.8,2025-09-23 19:58:00,4.12,Weekday,Trending,0.0,Medium
I016856,U0037,C0877,1,1,1,1,0,86,4.0,8.6,2026-03-10 09:15:00,13.42,Weekday,Home Feed,4.0,Very High
I016857,U0021,C0753,1,1,0,1,1,100,5.0,12.0,2026-02-13 19:03:00,15.0,Weekday,Home Feed,5.0,Very High
I016858,U0358,C0509,1,1,0,0,1,77,,21.6,2025-09-04 18:28:00,8.54,Weekday,For You,0.0,High
I016859,U0073,C0027,1,1,1,0,0,59,5.0,5.9,2026-01-11 14:55:00,11.68,Weekend,For You,5.0,Very High
I016860,U0078,C0673,1,0,0,0,1,65,5.0,2.0,2025-12-04 00:25:00,9.8,Weekday,Search,5.0,Very High
I016861,U0423,C0136,1,1,0,0,0,36,,1.8,2025-10-06 19:38:00,4.22,Weekday,Home Feed,0.0,Medium
I016862,U0402,C0890,0,0,0,0,0,67,,4.7,2026-02-12 23:14:00,1.34,Weekday,Home Feed,0.0,Low
I016863,U0319,C0008,1,1,0,0,0,41,4.0,2.0,2026-01-29 20:22:00,7.52,Weekday,Trending,4.0,High
I016864,U0025,C0743,1,0,0,0,1,77,,3.1,2025-11-17 19:20:00,6.04,Weekday,For You,0.0,High
I016865,U0102,C0276,1,1,1,0,0,48,,3.8,2025-12-12 00:50:00,7.46,Weekday,Home Feed,0.0,High
I016866,U0388,C0452,1,1,0,0,0,53,,5.3,2025-10-29 22:26:00,4.56,Weekday,Trending,0.0,Medium
I016867,U0024,C0812,1,1,1,0,0,31,3.0,1.0,2025-09-07 19:49:00,9.52,Weekend,For You,3.0,Very High
I016868,U0329,C0309,1,0,0,1,0,62,3.0,1.0,2026-01-31 08:08:00,6.64,Weekend,Because You Liked,3.0,High
I016869,U0022,C0107,1,0,0,0,0,32,,2.9,2025-12-29 15:54:00,1.64,Weekday,For You,0.0,Low
I016870,U0005,C0529,1,1,1,0,0,78,,3.9,2025-12-19 09:37:00,8.06,Weekday,Home Feed,0.0,High
I016871,U0212,C0661,1,0,1,0,0,13,3.0,3.1,2026-02-13 22:55:00,6.66,Weekday,Home Feed,3.0,High
I016872,U0373,C0318,1,0,1,0,0,41,,11.5,2025-11-04 12:16:00,4.82,Weekday,For You,0.0,Medium
I016873,U0222,C0245,1,0,0,1,0,57,,12.0,2026-03-07 17:13:00,4.14,Weekend,Home Feed,0.0,Medium
I016874,U0081,C0344,1,1,1,1,1,82,4.0,16.4,2025-12-09 13:19:00,16.84,Weekday,For You,4.0,Very High
I016875,U0052,C0858,1,0,0,0,1,42,,9.2,2026-02-27 08:42:00,5.34,Weekday,For You,0.0,Medium
I016876,U0314,C0444,1,0,0,0,0,65,3.0,13.7,2025-12-02 19:05:00,4.7,Weekday,For You,3.0,Medium
I016877,U0276,C0256,1,1,0,0,1,83,,6.6,2025-10-03 08:24:00,8.66,Weekday,Because You Liked,0.0,High
I016878,U0407,C0425,1,0,0,1,1,57,3.0,2.8,2025-11-11 16:41:00,10.04,Weekday,Home Feed,3.0,Very High
I016879,U0278,C0763,1,1,0,0,0,77,2.0,1.0,2025-10-18 11:51:00,6.64,Weekend,Search,2.0,High
I016880,U0119,C0649,1,1,1,1,0,44,,14.5,2026-01-11 08:42:00,9.38,Weekend,Category Page,0.0,Very High
I016881,U0197,C0326,1,0,1,1,0,76,,7.6,2025-11-14 16:34:00,7.52,Weekday,Category Page,0.0,High
I016882,U0375,C0828,1,0,0,0,1,76,,6.1,2025-10-27 08:48:00,6.02,Weekday,Because You Liked,0.0,High
I016883,U0383,C0548,1,1,0,1,1,71,,10.6,2026-02-24 15:58:00,10.42,Weekday,For You,0.0,Very High
I016884,U0039,C0602,1,1,1,0,1,100,5.0,5.0,2025-09-15 09:01:00,16.0,Weekday,Home Feed,5.0,Very High
