content_id,title,category,format,mood,content_similarity_score,normalized_popularity_score,profile_match_score,final_score,recommendation_reason,user_id
C0737,Ways to Cut Everyday Costs Without Feeling Restricted for Everyday Spending,Finance,Checklist,Curious,0.5609190944800029,0.6954614476126202,0.8,0.6423708638671567,favorite category; preferred format,U0157
C0413,A Practical Guide to Last-Minute Exam Preparation for Mid-Semester Pressure,Study,Guide,Calm,0.4633115577752328,0.7331496166319854,1.0,0.6381087609343745,favorite category; preferred format; preferred mood,U0157
C0024,Ways to Cut Everyday Costs Without Feeling Restricted This Semester,Finance,Checklist,Curious,0.5660198298774788,0.6138216019774988,0.8,0.6247663069269881,favorite category; preferred format,U0157
C0513,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Checklist,Calm,0.39349786507934725,0.7726872231680736,1.0,0.6095956315856594,favorite category; preferred format; preferred mood,U0157
C0022,Ways to Cut Everyday Costs Without Feeling Restricted for Everyday Spending,Finance,Podcast,Calm,0.49258065333835643,0.7555390585456387,0.7,0.5998041239725057,favorite category; preferred mood,U0157
C0886,Ways to Cut Everyday Costs Without Feeling Restricted for Tight Budgets,Finance,Podcast,Focused,0.6833404875491587,0.49169525523498864,0.5,0.5987610819607845,favorite category,U0157
C0391,The Best Group Study Strategies for Busy Weeks Before Exam Season,Study,Guide,Focused,0.4572578364507004,0.712172005780474,0.8,0.5895348114930038,favorite category; preferred format,U0157
C0318,The Best Group Study Strategies for Busy Weeks for Mid-Semester Pressure,Study,Podcast,Calm,0.5317279561023076,0.625383388391289,0.7,0.5887962229540915,favorite category; preferred mood,U0157
C0720,A Simple Weekly Reset Routine for Students Without Overplanning,Productivity,Guide,Focused,0.4274502019241553,0.6544480479579743,1.0,0.5987096230477791,favorite category; preferred format; preferred mood,U0158
C0662,A Simple Weekly Reset Routine for Students When Motivation Drops,Productivity,Article,Focused,0.3550135100301918,0.7112179667435277,1.0,0.5730619222024875,favorite category; preferred format; preferred mood,U0158
C0676,A Simple Weekly Reset Routine for Students for Students,Productivity,Short Video,Motivated,0.47716433772134725,0.6436434958663741,0.7,0.5633512597133346,favorite category; preferred mood,U0158
C0121,Five Focus Rituals for Low-Energy Days Without Overplanning,Productivity,Article,Focused,0.33078600032993977,0.6847330349945501,1.0,0.5531155589301044,favorite category; preferred format; preferred mood,U0158
C0815,Five Focus Rituals for Low-Energy Days for Hybrid Routines,Productivity,Article,Focused,0.24929239160011327,0.8592419896621011,1.0,0.5519213127955875,favorite category; preferred format; preferred mood,U0158
C0514,A Simple Weekly Reset Routine for Students Without Overplanning,Productivity,Article,Focused,0.43456518367194996,0.4222661113261456,1.0,0.5445773788511089,favorite category; preferred format; preferred mood,U0158
C0044,Five Focus Rituals for Low-Energy Days When Motivation Drops,Productivity,Podcast,Focused,0.3756572736439229,0.7876759837279492,0.7,0.5435304964361449,favorite category; preferred mood,U0158
C0503,A Simple Weekly Reset Routine for Students Without Overplanning,Productivity,Guide,Focused,0.314962486945607,0.6787284510564813,1.0,0.5429114805842041,favorite category; preferred format; preferred mood,U0158
C0146,A Simple Weekly Reset Routine for Students for Students,Productivity,Guide,Motivated,0.41766628346411316,0.44818305253601354,1.0,0.5417622190392657,favorite category; preferred format; preferred mood,U0158
C0478,Planning Systems That Work Across Study and Life for Better Consistency,Productivity,Checklist,Focused,0.22479990212152834,0.711124233732636,1.0,0.5014210045999996,favorite category; preferred format; preferred mood,U0158
C0390,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Guide,Motivated,0.6005834346378068,0.7594295408957127,1.0,0.720178274274722,favorite category; preferred format; preferred mood,U0159
C0030,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Guide,Motivated,0.6252463619870456,0.6909520376704449,1.0,0.7166235085104864,favorite category; preferred format; preferred mood,U0159
C0532,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Long Video,Focused,0.5768894156643471,0.5912201140815955,0.7,0.6050942071357899,favorite category; preferred mood,U0159
C0364,The Best Group Study Strategies for Busy Weeks Before Exam Season,Study,Article,Focused,0.4709468993280285,0.5803787349257232,1.0,0.6041154783618465,favorite category; preferred format; preferred mood,U0159
C0075,A Realistic LinkedIn Routine for Students Without Sounding Robotic,Career,Checklist,Motivated,0.3848664609523024,0.7629062354399484,1.0,0.6024031123837534,favorite category; preferred format; preferred mood,U0159
C0814,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Article,Focused,0.4056600886969983,0.7118118931852693,1.0,0.6010660220796664,favorite category; preferred format; preferred mood,U0159
C0888,How to Follow Up After an Interview Without Sounding Generic for Student Professionals,Career,Podcast,Motivated,0.5215169802222435,0.6923426947047665,0.7,0.5999200127984256,favorite category; preferred mood,U0159
C0778,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Podcast,Motivated,0.4453727394516163,0.8355850886642181,0.7,0.5938512788644436,favorite category; preferred mood,U0159
C0642,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Guide,Focused,0.40927187426539413,0.6631235588549574,1.0,0.5908804205597062,favorite category; preferred format; preferred mood,U0159
C0713,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Article,Focused,0.396890017013543,0.6896161361075885,1.0,0.5906935433843459,favorite category; preferred format; preferred mood,U0159
C0055,Quick Comfort Meals for Cold Evenings This Week,Food,Carousel,Curious,0.6079819820597057,0.6689037611932837,1.0,0.7016160304311592,favorite category; preferred format; preferred mood,U0160
C0299,Budget-Friendly Food Spots Worth Trying This Week on a Budget,Food,Carousel,Relaxed,0.6220284126075145,0.7739775737076227,0.8,0.6956100203610387,favorite category; preferred format,U0160
C0034,Quick Comfort Meals for Cold Evenings for Rainy Evenings,Food,Carousel,Energetic,0.6230258313280383,0.7193746133513301,0.8,0.6825078605682536,favorite category; preferred format,U0160
C0327,Student Snacks That Feel Better Than Instant Noodles Near Campus,Food,Short Video,Energetic,0.7028934052873924,0.4719344618787844,0.8,0.664574988377762,favorite category; preferred format,U0160
C0531,Quick Comfort Meals for Cold Evenings This Week,Food,Carousel,Curious,0.5501780566828975,0.6316198938942317,1.0,0.6605029046491516,favorite category; preferred format; preferred mood,U0160
C0895,Student Snacks That Feel Better Than Instant Noodles for Shared Kitchens,Food,Short Video,Relaxed,0.5410769169999646,0.7991526535815385,0.8,0.6573804677453652,favorite category; preferred format,U0160
C0302,Quick Comfort Meals for Cold Evenings for Rainy Evenings,Food,Guide,Curious,0.49789186267821706,0.6821968875284211,1.0,0.6443897463551247,favorite category; preferred format; preferred mood,U0160
C0885,Student Snacks That Feel Better Than Instant Noodles Near Campus,Food,Article,Relaxed,0.7012165786390515,0.6161567998408983,0.5,0.6397083182117029,favorite category,U0160
C0028,Quick Comfort Meals for Cold Evenings Near Campus,Food,Carousel,Curious,0.4448699941349614,0.7040293946722157,1.0,0.6206858454422828,favorite category; preferred format; preferred mood,U0160
C0340,Student Snacks That Feel Better Than Instant Noodles This Week,Food,Guide,Curious,0.4482085463739344,0.6960859033955268,1.0,0.6205361763545456,favorite category; preferred format; preferred mood,U0160
C0859,Low-Cost Finds That Make Daily Life Easier This Week,Deals,Guide,Relaxed,0.39437700562567546,0.470017228732131,1.0,0.5344116602771543,favorite category; preferred format; preferred mood,U0161
C0846,Cheap Essentials That Still Feel Good Quality Before Prices Jump,Deals,Guide,Relaxed,0.30509846567111215,0.6350880152972272,1.0,0.5265761599434184,favorite category; preferred format; preferred mood,U0161
C0893,Low-Cost Finds That Make Daily Life Easier That Actually Feel Useful,Deals,Article,Curious,0.32862474789444673,0.6515334720581895,0.8,0.5036269793564931,favorite category; preferred format,U0161
C0688,Low-Cost Finds That Make Daily Life Easier This Week,Deals,Article,Curious,0.3871108914101014,0.46565406173977114,0.8,0.4893245057104986,favorite category; preferred format,U0161
C0756,Student Deals Worth Using This Month Before Prices Jump,Deals,Article,Relaxed,0.1810280633566259,0.7364104911157267,1.0,0.4836680576250759,favorite category; preferred format; preferred mood,U0161
C0771,Student Deals Worth Using This Month Before Prices Jump,Deals,Article,Motivated,0.21641056167396536,0.7965825930892131,0.8,0.47817145719298426,favorite category; preferred format,U0161
C0294,Low-Cost Finds That Make Daily Life Easier This Week,Deals,Guide,Motivated,0.351513567506571,0.4907431956529308,0.8,0.47601826104184675,favorite category; preferred format,U0161
C0040,Cheap Essentials That Still Feel Good Quality This Week,Deals,Carousel,Curious,0.2899645980707075,0.5588455842378568,0.8,0.4591919249983534,favorite category; preferred format,U0161
C0579,Subscription Savings Tips for Students Before Prices Jump,Deals,Carousel,Relaxed,0.24194363011467335,0.4575670659692931,1.0,0.4474607630553936,favorite category; preferred format; preferred mood,U0161
C0259,Discount Bundles Worth Checking Before the Weekend Right Now,Deals,Carousel,Motivated,0.23617534845286622,0.6282122728891752,0.8,0.4469495098713703,favorite category; preferred format,U0161
C0627,The Best Group Study Strategies for Busy Weeks on a Tight Timetable,Study,Article,Calm,0.5759478444911128,0.5404770385367652,1.0,0.6518905741043034,favorite category; preferred format; preferred mood,U0162
C0525,7 Revision Habits That Actually Stick for Group Sessions,Study,Article,Calm,0.3762120261358245,0.9609782617144543,1.0,0.647161179803317,favorite category; preferred format; preferred mood,U0162
C0484,How to Recover After an Overloaded Week When You Feel Drained,Wellness,Short Video,Motivated,0.510925572803281,0.7936561498228445,0.8,0.6394231024975157,favorite category; preferred format,U0162
C0054,How to Recover After an Overloaded Week for Students,Wellness,Short Video,Relaxed,0.462438556175544,0.717687661046919,1.0,0.633763121158279,favorite category; preferred format; preferred mood,U0162
C0550,How to Recover After an Overloaded Week When You Feel Drained,Wellness,Podcast,Motivated,0.5695020430907891,0.5627060452435853,0.8,0.6139026350108303,favorite category; preferred format,U0162
C0318,The Best Group Study Strategies for Busy Weeks for Mid-Semester Pressure,Study,Podcast,Calm,0.46658137275272416,0.625383388391289,1.0,0.6129656021118206,favorite category; preferred format; preferred mood,U0162
C0745,How to Recover After an Overloaded Week Without a Huge Routine,Wellness,Article,Relaxed,0.3925030260363951,0.6988649973858904,1.0,0.5905929136664899,favorite category; preferred format; preferred mood,U0162
C0355,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Podcast,Calm,0.40713926071498974,0.6077307578910414,1.0,0.5758592828660047,favorite category; preferred format; preferred mood,U0162
C0130,Flashcard Systems Students Actually Keep Using for Group Sessions,Study,Checklist,Calm,0.3821771067319375,0.8807603621843542,0.7,0.5703874992486542,favorite category; preferred mood,U0162
C0361,How to Recover After an Overloaded Week for Better Balance,Wellness,Article,Relaxed,0.36876330116751854,0.6504789756856569,1.0,0.5654395595635495,favorite category; preferred format; preferred mood,U0162
C0154,How to Build a Small Emergency Buffer While Studying for Everyday Spending,Finance,Podcast,Focused,0.594284550001592,0.7397651111219962,0.7,0.6517977802813747,favorite category; preferred mood,U0163
C0634,CV Tweaks That Make Student Applications Stronger for Student Professionals,Career,Checklist,Motivated,0.5831500536321846,0.645942297958495,0.8,0.6422181039873254,favorite category; preferred format,U0163
C0031,CV Tweaks That Make Student Applications Stronger for Graduate Roles,Career,Podcast,Motivated,0.601993787878301,0.7011229214704835,0.5,0.6063773137006864,favorite category,U0163
C0658,How to Build a Small Emergency Buffer While Studying for Everyday Spending,Finance,Guide,Calm,0.4406938760846731,0.6459757740338135,1.0,0.6038755753550236,favorite category; preferred format; preferred mood,U0163
C0105,CV Tweaks That Make Student Applications Stronger Without Sounding Robotic,Career,Checklist,Motivated,0.5140274318760082,0.5866994299590891,0.8,0.5893899450215768,favorite category; preferred format,U0163
C0672,CV Tweaks That Make Student Applications Stronger for Student Professionals,Career,Article,Motivated,0.5203572759074253,0.7410992471900183,0.5,0.5714713135465885,favorite category,U0163
C0642,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Guide,Focused,0.3714194560397838,0.6631235588549574,1.0,0.5700615905356206,favorite category; preferred format; preferred mood,U0163
