content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,description,why_it_matters,source_name,action_label,source_url,recommendation_surface,practicality_score
C0692,How to Build a Small Emergency Buffer While Studying for Everyday Spending,Finance,Budgeting,finance|savings|deals|discounts,Podcast,Focused,Deep,32,Low,Afternoon,Hatfield,1,New,2026-02-12,86,87,67,"A deep listen for students trying to stretch their budget. It uses finance, savings, deals, discounts to help you make a practical money decision without heavy jargon.","Good when you have about 32 minutes, want something focused, and prefer a low option.",Student Money Desk,Read money tip,https://www.google.com/search?q=Finance+Budgeting+How+to+Build+a+Small+Emergency+Buffer+While+Studying+for+Everyday+Spending,Deep Dive,0.566
C0693,Low-Cost Weekend Plans for Students Without Big Spending,Events,Markets,local|workshops|social|campus,Carousel,Social,Deep,7,Low,Weekend,St Albans,1,Recent,2025-10-14,56,27,83,"A deep swipeable checklist for students who want social plans without endless searching. It uses local, workshops, social, campus to help you discover something worth showing up for.","Good when you have about 7 minutes, want something social, and prefer a low option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Markets+Low-Cost+Weekend+Plans+for+Students+Without+Big+Spending,Quick Pick,0.524
C0694,Digital Habits That Reduce Daily Friction That Feel Worth It,Lifestyle,Digital Life,daily life|lifestyle|student life|routine,Carousel,Curious,Light,3,Free,Morning,Online,0,Recent,2026-02-10,79,86,75,"A light swipeable checklist for students improving routines, spaces, and habits. It uses daily life, lifestyle, student life, routine to help you make everyday student life feel a little more intentional.","Good when you have about 3 minutes, want something curious, and prefer a free option.",Student Life Edit,Read lifestyle pick,https://www.google.com/search?q=Lifestyle+Digital+Life+Digital+Habits+That+Reduce+Daily+Friction+That+Feel+Worth+It,Quick Pick,0.641
C0695,Short Entertainment Picks for Study Breaks After Long Study Days,Entertainment,Anime,shows|weekend watch|fun|movies,Article,Excited,Deep,10,Low,Weekend,Hatfield,1,Recent,2026-01-25,54,78,93,"A deep read for students looking for a better study break. It uses shows, weekend watch, fun, movies to help you choose a break that will not swallow the whole evening.","Good when you have about 10 minutes, want something excited, and prefer a low option.",Study Break Queue,Open recommendation,https://www.google.com/search?q=Entertainment+Anime+Short+Entertainment+Picks+for+Study+Breaks+After+Long+Study+Days,Quick Pick,0.729
C0696,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Budget Meals,cafes|food|quick meals|student food,Guide,Energetic,Moderate,27,Low,Weekend,St Albans,1,Recent,2025-09-20,96,15,88,"A moderate step-by-step guide for students who want easy food choices. It uses cafes, food, quick meals, student food to help you find a realistic meal option around time and budget.","Good when you have about 27 minutes, want something energetic, and prefer a low option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Budget+Meals+Student+Snacks+That+Feel+Better+Than+Instant+Noodles+on+a+Budget,Worth Your Time,0.731
C0697,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Side Hustles,jobs|internships|interview|career,Long Video,Curious,Moderate,41,Free,Weekend,Remote,0,Recent,2026-01-16,66,74,69,"A moderate deep-dive video for students preparing for placements, internships, and first roles. It uses jobs, internships, interview, career to help you move one step closer to a stronger application or interview.","Good when you have about 41 minutes, want something curious, and prefer a free option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Side+Hustles+How+to+Follow+Up+After+an+Interview+Without+Sounding+Generic+Without+Sounding+Robotic,Deep Dive,0.47
C0698,Five Focus Rituals for Low-Energy Days for Students,Productivity,Workflows,productivity|workflow|time blocking|planning,Checklist,Motivated,Moderate,6,Low,Morning,Online,0,Evergreen,2025-10-14,50,27,83,"A moderate checklist for students who want lighter systems that still work. It uses productivity, workflow, time blocking, planning to help you make the next hour easier to plan and finish.","Good when you have about 6 minutes, want something motivated, and prefer a low option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Workflows+Five+Focus+Rituals+for+Low-Energy+Days+for+Students,Quick Pick,0.496
C0699,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It,Lifestyle,Room Setup,student life|room setup|daily life|habits,Article,Relaxed,Light,12,Medium,Evening,Online,0,Evergreen,2026-01-15,72,73,93,"A light read for students improving routines, spaces, and habits. It uses student life, room setup, daily life, habits to help you make everyday student life feel a little more intentional.","Good when you have about 12 minutes, want something relaxed, and prefer a medium option.",Student Life Edit,Read lifestyle pick,https://www.google.com/search?q=Lifestyle+Room+Setup+Lifestyle+Upgrades+That+Feel+Small+but+Useful+Without+Overdoing+It,Worth Your Time,0.713
C0700,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Budget Meals,quick meals|budget meals|food|cheap eats,Short Video,Curious,Moderate,4,Free,Weekend,Online,0,Evergreen,2025-09-28,76,19,61,"A moderate quick watch for students who want easy food choices. It uses quick meals, budget meals, food, cheap eats to help you find a realistic meal option around time and budget.","Good when you have about 4 minutes, want something curious, and prefer a free option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Budget+Meals+Student+Snacks+That+Feel+Better+Than+Instant+Noodles+on+a+Budget,Quick Pick,0.343
C0701,Cheap Meals You Can Make in Under 20 Minutes for Shared Kitchens,Food,Meal Prep,food|budget meals|student food|meal prep,Short Video,Relaxed,Moderate,1,Medium,Weekend,St Albans,1,Evergreen,2026-01-30,83,81,67,"A moderate quick watch for students who want easy food choices. It uses food, budget meals, student food, meal prep to help you find a realistic meal option around time and budget.","Good when you have about 1 minutes, want something relaxed, and prefer a medium option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Meal+Prep+Cheap+Meals+You+Can+Make+in+Under+20+Minutes+for+Shared+Kitchens,Quick Pick,0.446
C0702,Meal Prep Ideas That Survive a Busy Timetable This Week,Food,Meal Prep,food|meal prep|student food|cheap eats,Short Video,Energetic,Deep,4,Medium,Late Night,Remote,0,Evergreen,2025-11-15,58,43,80,"A deep quick watch for students who want easy food choices. It uses food, meal prep, student food, cheap eats to help you find a realistic meal option around time and budget.","Good when you have about 4 minutes, want something energetic, and prefer a medium option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Meal+Prep+Meal+Prep+Ideas+That+Survive+a+Busy+Timetable+This+Week,Quick Pick,0.413
C0703,Hidden Day Trips Near Campus Worth the Train Fare Near London,Travel,Weekend Trips,city guide|hidden gems|travel|explore,Article,Excited,Moderate,4,Free,Morning,London,1,New,2026-02-24,99,93,98,"A moderate read for students looking for nearby things to do. It uses city guide, hidden gems, travel, explore to help you find a low-friction break from routine.","Good when you have about 4 minutes, want something excited, and prefer a free option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+Weekend+Trips+Hidden+Day+Trips+Near+Campus+Worth+the+Train+Fare+Near+London,Quick Pick,0.971
C0704,7 Revision Habits That Actually Stick for Busy Weeks,Study,Note Taking,notes|students|flashcards|deep work,Short Video,Motivated,Light,8,Low,Evening,London,1,Recent,2025-12-12,75,56,75,"A light quick watch for students balancing lectures, deadlines, and revision. It uses notes, students, flashcards, deep work to help you turn a scattered study session into a focused next step.","Good when you have about 8 minutes, want something motivated, and prefer a low option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Note+Taking+7+Revision+Habits+That+Actually+Stick+for+Busy+Weeks,Quick Pick,0.559
C0705,How to Organize a Semester Without Overcomplicating It for Better Consistency,Productivity,Habits,habits|focus|time blocking|planning,Checklist,Motivated,Light,10,High,Afternoon,Hatfield,1,Evergreen,2025-10-18,74,29,87,"A light checklist for students who want lighter systems that still work. It uses habits, focus, time blocking, planning to help you make the next hour easier to plan and finish.","Good when you have about 10 minutes, want something motivated, and prefer a high option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Habits+How+to+Organize+a+Semester+Without+Overcomplicating+It+for+Better+Consistency,Quick Pick,0.581
C0706,Five Focus Rituals for Low-Energy Days Without Overplanning,Productivity,Habits,productivity|focus|time blocking|discipline,Podcast,Focused,Light,19,Low,Evening,Remote,0,Recent,2025-11-23,59,47,97,"A light listen for students who want lighter systems that still work. It uses productivity, focus, time blocking, discipline to help you make the next hour easier to plan and finish.","Good when you have about 19 minutes, want something focused, and prefer a low option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Habits+Five+Focus+Rituals+for+Low-Energy+Days+Without+Overplanning,Worth Your Time,0.711
C0707,Sleep Routines That Feel Realistic for Students When You Feel Drained,Wellness,Balance,sleep|stress|mindfulness|wellness,Podcast,Motivated,Light,10,Free,Afternoon,Online,0,Recent,2025-11-29,69,50,83,"A light listen for students managing stress, sleep, and motivation. It uses sleep, stress, mindfulness, wellness to help you reset your energy without making it a huge project.","Good when you have about 10 minutes, want something motivated, and prefer a free option.",Student Wellbeing Studio,Start wellbeing pick,https://www.google.com/search?q=Wellness+Balance+Sleep+Routines+That+Feel+Realistic+for+Students+When+You+Feel+Drained,Quick Pick,0.646
C0708,Time-Blocking Without Burning Out for Students,Productivity,Routines,planning|discipline|focus|habits,Guide,Calm,Moderate,12,Free,Late Night,Hatfield,1,Evergreen,2025-10-07,76,23,82,"A moderate step-by-step guide for students who want lighter systems that still work. It uses planning, discipline, focus, habits to help you make the next hour easier to plan and finish.","Good when you have about 12 minutes, want something calm, and prefer a free option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Routines+Time-Blocking+Without+Burning+Out+for+Students,Worth Your Time,0.606
C0709,Interesting Workshops and Meetups to Check Out for Social Weekends,Events,Workshops,things to do|local|weekend|campus,Short Video,Social,Moderate,6,Low,Afternoon,Online,0,New,2025-11-28,80,49,71,"A moderate quick watch for students who want social plans without endless searching. It uses things to do, local, weekend, campus to help you discover something worth showing up for.","Good when you have about 6 minutes, want something social, and prefer a low option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Workshops+Interesting+Workshops+and+Meetups+to+Check+Out+for+Social+Weekends,Quick Pick,0.517
C0710,Fun Recommendations for a No-Pressure Weekend This Weekend,Entertainment,Anime,movies|anime|entertainment|gaming,Article,Excited,Light,11,Free,Evening,Hatfield,1,New,2025-09-13,54,11,65,"A light read for students looking for a better study break. It uses movies, anime, entertainment, gaming to help you choose a break that will not swallow the whole evening.","Good when you have about 11 minutes, want something excited, and prefer a free option.",Study Break Queue,Open recommendation,https://www.google.com/search?q=Entertainment+Anime+Fun+Recommendations+for+a+No-Pressure+Weekend+This+Weekend,Worth Your Time,0.234
